"Plot Title: David"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20195878, SEN S/N: 20195878)","Full Range, μS/cm (LGR S/N: 20195878, SEN S/N: 20195878)","Temp, °F (LGR S/N: 20195878, SEN S/N: 20195878)","Bad Battery (LGR S/N: 20195878)","Coupler Detached (LGR S/N: 20195878)","Good Battery (LGR S/N: 20195878)","End Of File (LGR S/N: 20195878)"
2895,01/11/21 01:14:52 PM,13.6,11.8,39.40,,,,
2896,01/11/21 01:24:52 PM,13.8,11.4,39.36,,,,
2897,01/11/21 01:34:52 PM,14.0,11.4,39.42,,,,
2898,01/11/21 01:44:52 PM,14.1,11.4,39.40,,,,
2899,01/11/21 01:54:52 PM,14.1,11.8,39.38,,,,
2900,01/11/21 02:04:52 PM,13.9,11.8,39.36,,,,
2901,01/11/21 02:14:52 PM,13.9,11.4,39.40,,,,
2902,01/11/21 02:24:52 PM,13.8,11.4,39.47,,,,
2903,01/11/21 02:34:52 PM,13.9,11.4,39.51,,,,
2904,01/11/21 02:44:52 PM,13.8,11.0,39.54,,,,
2905,01/11/21 02:54:52 PM,13.8,11.0,39.60,,,,
2906,01/11/21 03:04:52 PM,14.2,11.8,39.52,,,,
2907,01/11/21 03:14:52 PM,14.4,11.4,39.54,,,,
2908,01/11/21 03:24:52 PM,14.5,11.8,39.58,,,,
2909,01/11/21 03:34:52 PM,14.5,12.2,39.58,,,,
2910,01/11/21 03:44:52 PM,15.3,12.2,39.58,,,,
2911,01/11/21 03:54:52 PM,15.9,12.9,39.58,,,,
2912,01/11/21 04:04:52 PM,15.9,12.9,39.61,,,,
2913,01/11/21 04:14:52 PM,15.5,12.9,39.61,,,,
2914,01/11/21 04:24:52 PM,15.5,12.5,39.60,,,,
2915,01/11/21 04:34:52 PM,15.5,12.9,39.60,,,,
2916,01/11/21 04:44:52 PM,15.7,12.9,39.61,,,,
2917,01/11/21 04:54:52 PM,15.8,12.9,39.65,,,,
2918,01/11/21 05:04:52 PM,15.9,12.9,39.63,,,,
2919,01/11/21 05:14:52 PM,16.1,12.9,39.63,,,,
2920,01/11/21 05:24:52 PM,16.4,13.3,39.63,,,,
2921,01/11/21 05:34:52 PM,16.5,13.3,39.63,,,,
2922,01/11/21 05:44:52 PM,16.6,13.3,39.65,,,,
2923,01/11/21 05:54:52 PM,16.7,13.3,39.65,,,,
2924,01/11/21 06:04:52 PM,16.8,13.6,39.67,,,,
2925,01/11/21 06:14:52 PM,16.8,13.6,39.69,,,,
2926,01/11/21 06:24:52 PM,16.7,13.6,39.72,,,,
2927,01/11/21 06:34:52 PM,16.7,13.6,39.72,,,,
2928,01/11/21 06:44:52 PM,16.8,13.6,39.74,,,,
2929,01/11/21 06:54:52 PM,16.8,13.6,39.74,,,,
2930,01/11/21 07:04:52 PM,16.7,13.3,39.74,,,,
2931,01/11/21 07:14:52 PM,16.7,13.6,39.74,,,,
2932,01/11/21 07:24:52 PM,16.7,13.6,39.76,,,,
2933,01/11/21 07:34:52 PM,16.7,14.0,39.78,,,,
2934,01/11/21 07:44:52 PM,16.7,13.3,39.78,,,,
2935,01/11/21 07:54:52 PM,16.8,13.6,39.78,,,,
2936,01/11/21 08:04:52 PM,16.8,13.6,39.79,,,,
2937,01/11/21 08:14:52 PM,16.7,13.3,39.79,,,,
2938,01/11/21 08:24:52 PM,16.7,13.6,39.85,,,,
2939,01/11/21 08:34:52 PM,16.7,13.3,39.85,,,,
2940,01/11/21 08:44:52 PM,16.7,14.0,39.85,,,,
2941,01/11/21 08:54:52 PM,16.7,13.6,39.87,,,,
2942,01/11/21 09:04:52 PM,16.8,13.3,39.85,,,,
2943,01/11/21 09:14:52 PM,16.9,14.0,39.85,,,,
2944,01/11/21 09:24:52 PM,16.7,13.3,39.85,,,,
2945,01/11/21 09:34:52 PM,16.8,13.6,39.85,,,,
2946,01/11/21 09:44:52 PM,16.8,13.6,39.85,,,,
2947,01/11/21 09:54:52 PM,16.8,14.0,39.88,,,,
2948,01/11/21 10:04:52 PM,16.7,13.6,39.88,,,,
2949,01/11/21 10:14:52 PM,16.7,14.0,39.88,,,,
2950,01/11/21 10:24:52 PM,16.8,14.0,39.90,,,,
2951,01/11/21 10:34:52 PM,16.7,14.0,39.90,,,,
2952,01/11/21 10:44:52 PM,16.8,14.0,39.90,,,,
2953,01/11/21 10:54:52 PM,16.7,13.6,39.90,,,,
2954,01/11/21 11:04:52 PM,16.7,13.3,39.92,,,,
2955,01/11/21 11:14:52 PM,16.7,14.0,39.92,,,,
2956,01/11/21 11:24:52 PM,16.7,13.6,39.94,,,,
2957,01/11/21 11:34:52 PM,16.7,13.6,39.92,,,,
2958,01/11/21 11:44:52 PM,16.7,13.6,39.92,,,,
2959,01/11/21 11:54:52 PM,16.7,13.3,39.94,,,,
2960,01/12/21 12:04:52 AM,16.7,14.0,39.96,,,,
2961,01/12/21 12:14:52 AM,16.7,13.6,39.96,,,,
2962,01/12/21 12:24:52 AM,16.7,13.3,39.96,,,,
2963,01/12/21 12:34:52 AM,16.7,13.6,39.94,,,,
2964,01/12/21 12:44:52 AM,16.7,13.6,39.96,,,,
2965,01/12/21 12:54:52 AM,16.7,13.6,39.99,,,,
2966,01/12/21 01:04:52 AM,16.7,13.6,39.96,,,,
2967,01/12/21 01:14:52 AM,16.7,13.6,39.99,,,,
2968,01/12/21 01:24:52 AM,16.7,13.3,39.99,,,,
2969,01/12/21 01:34:52 AM,16.7,13.3,40.01,,,,
2970,01/12/21 01:44:52 AM,16.6,13.3,40.01,,,,
2971,01/12/21 01:54:52 AM,16.6,13.6,40.01,,,,
2972,01/12/21 02:04:52 AM,16.6,13.3,40.01,,,,
2973,01/12/21 02:14:52 AM,16.6,14.0,40.03,,,,
2974,01/12/21 02:24:52 AM,16.6,13.6,40.01,,,,
2975,01/12/21 02:34:52 AM,16.6,13.6,40.01,,,,
2976,01/12/21 02:44:52 AM,16.7,13.3,39.99,,,,
2977,01/12/21 02:54:52 AM,16.7,13.3,39.99,,,,
2978,01/12/21 03:04:52 AM,16.6,13.3,40.01,,,,
2979,01/12/21 03:14:52 AM,16.7,13.6,39.99,,,,
2980,01/12/21 03:24:52 AM,16.7,13.6,39.99,,,,
2981,01/12/21 03:34:52 AM,16.6,13.6,39.96,,,,
2982,01/12/21 03:44:52 AM,16.6,13.6,39.96,,,,
2983,01/12/21 03:54:52 AM,16.7,13.3,39.99,,,,
2984,01/12/21 04:04:52 AM,16.6,13.3,39.99,,,,
2985,01/12/21 04:14:52 AM,16.7,13.3,39.96,,,,
2986,01/12/21 04:24:52 AM,16.7,13.6,39.96,,,,
2987,01/12/21 04:34:52 AM,16.6,13.3,40.01,,,,
2988,01/12/21 04:44:52 AM,16.6,13.6,40.01,,,,
2989,01/12/21 04:54:52 AM,16.6,13.6,40.01,,,,
2990,01/12/21 05:04:52 AM,16.6,13.3,40.01,,,,
2991,01/12/21 05:14:52 AM,16.6,13.6,40.01,,,,
2992,01/12/21 05:24:52 AM,16.6,13.6,40.01,,,,
2993,01/12/21 05:34:52 AM,16.7,13.3,39.99,,,,
2994,01/12/21 05:44:52 AM,16.6,13.3,40.03,,,,
2995,01/12/21 05:54:52 AM,16.6,13.6,39.99,,,,
2996,01/12/21 06:04:52 AM,16.7,13.6,39.99,,,,
2997,01/12/21 06:14:52 AM,16.6,13.6,40.01,,,,
2998,01/12/21 06:24:52 AM,16.6,13.6,40.01,,,,
2999,01/12/21 06:34:52 AM,16.6,14.0,40.01,,,,
3000,01/12/21 06:44:52 AM,16.6,13.6,40.01,,,,
3001,01/12/21 06:54:52 AM,16.6,13.6,39.99,,,,
3002,01/12/21 07:04:52 AM,16.6,13.6,40.01,,,,
3003,01/12/21 07:14:52 AM,16.6,13.3,39.99,,,,
3004,01/12/21 07:24:52 AM,16.6,13.3,40.03,,,,
3005,01/12/21 07:34:52 AM,16.6,13.6,39.99,,,,
3006,01/12/21 07:44:52 AM,16.5,13.6,40.01,,,,
3007,01/12/21 07:54:52 AM,16.4,13.3,40.01,,,,
3008,01/12/21 08:04:52 AM,16.4,13.6,40.03,,,,
3009,01/12/21 08:14:52 AM,16.2,12.9,40.06,,,,
3010,01/12/21 08:24:52 AM,16.2,12.9,40.08,,,,
3011,01/12/21 08:34:52 AM,15.9,12.9,40.14,,,,
3012,01/12/21 08:44:52 AM,15.7,12.9,40.15,,,,
3013,01/12/21 08:54:52 AM,15.9,12.9,40.14,,,,
3014,01/12/21 09:04:52 AM,15.9,12.9,40.15,,,,
3015,01/12/21 09:14:52 AM,15.7,12.9,40.19,,,,
3016,01/12/21 09:24:52 AM,15.7,12.9,40.17,,,,
3017,01/12/21 09:34:52 AM,15.5,12.9,40.19,,,,
3018,01/12/21 09:44:52 AM,15.5,12.9,40.21,,,,
3019,01/12/21 09:54:52 AM,15.3,12.5,40.21,,,,
3020,01/12/21 10:04:52 AM,15.2,12.1,40.24,,,,
3021,01/12/21 10:14:52 AM,15.0,12.5,40.32,,,,
3022,01/12/21 10:24:52 AM,15.0,12.5,40.35,,,,
3023,01/12/21 10:34:52 AM,14.9,12.1,40.41,,,,
3024,01/12/21 10:44:52 AM,14.7,12.5,40.46,,,,
3025,01/12/21 10:54:52 AM,15.2,12.5,40.64,,,,
3026,01/12/21 11:04:52 AM,15.4,12.9,40.82,,,,
3027,01/12/21 11:14:52 AM,15.0,12.5,40.86,,,,
3028,01/12/21 11:24:52 AM,15.1,12.5,40.86,,,,
3029,01/12/21 11:34:52 AM,15.2,12.5,40.84,,,,
3030,01/12/21 11:44:52 AM,15.1,12.5,40.98,,,,
3031,01/12/21 11:54:52 AM,15.0,12.5,41.02,,,,
3032,01/12/21 12:04:52 PM,15.2,12.5,40.98,,,,
3033,01/12/21 12:14:52 PM,15.3,12.9,40.86,,,,
3034,01/12/21 12:24:52 PM,15.4,12.9,40.82,,,,
3035,01/12/21 12:34:52 PM,15.8,12.9,40.75,,,,
3036,01/12/21 12:44:52 PM,15.9,12.9,40.73,,,,
3037,01/12/21 12:54:52 PM,15.9,12.9,40.73,,,,
3038,01/12/21 01:04:52 PM,16.0,13.3,40.71,,,,
3039,01/12/21 01:14:52 PM,16.1,12.9,40.73,,,,
3040,01/12/21 01:24:52 PM,16.1,12.9,40.73,,,,
3041,01/12/21 01:34:52 PM,16.2,12.9,40.73,,,,
3042,01/12/21 01:44:52 PM,16.2,12.9,40.71,,,,
3043,01/12/21 01:54:52 PM,16.2,13.6,40.68,,,,
3044,01/12/21 02:04:52 PM,16.3,13.6,40.73,,,,
3045,01/12/21 02:14:52 PM,16.4,13.6,40.73,,,,
3046,01/12/21 02:24:52 PM,16.4,13.6,40.73,,,,
3047,01/12/21 02:34:52 PM,16.5,13.3,40.73,,,,
3048,01/12/21 02:44:52 PM,16.5,13.3,40.73,,,,
3049,01/12/21 02:54:52 PM,16.6,13.6,40.75,,,,
3050,01/12/21 03:04:52 PM,16.6,13.6,40.73,,,,
3051,01/12/21 03:14:52 PM,16.6,13.6,40.73,,,,
3052,01/12/21 03:24:52 PM,16.7,14.0,40.71,,,,
3053,01/12/21 03:34:52 PM,16.8,14.0,40.73,,,,
3054,01/12/21 03:44:52 PM,16.9,13.6,40.73,,,,
3055,01/12/21 03:54:52 PM,16.9,14.0,40.73,,,,
3056,01/12/21 04:04:52 PM,16.9,14.0,40.71,,,,
3057,01/12/21 04:14:52 PM,16.9,13.6,40.71,,,,
3058,01/12/21 04:24:52 PM,16.9,14.0,40.71,,,,
3059,01/12/21 04:34:52 PM,16.9,13.6,40.69,,,,
3060,01/12/21 04:44:52 PM,16.8,14.0,40.69,,,,
3061,01/12/21 04:54:52 PM,16.8,13.6,40.69,,,,
3062,01/12/21 05:04:52 PM,16.9,14.0,40.68,,,,
3063,01/12/21 05:14:52 PM,16.9,14.0,40.66,,,,
3064,01/12/21 05:24:52 PM,17.1,14.0,40.59,,,,
3065,01/12/21 05:34:52 PM,17.1,14.0,40.60,,,,
3066,01/12/21 05:44:52 PM,17.2,13.6,40.57,,,,
3067,01/12/21 05:54:52 PM,17.3,14.0,40.55,,,,
3068,01/12/21 06:04:52 PM,17.3,14.0,40.53,,,,
3069,01/12/21 06:14:52 PM,17.3,14.0,40.53,,,,
3070,01/12/21 06:24:52 PM,17.3,13.6,40.48,,,,
3071,01/12/21 06:34:52 PM,17.0,13.6,40.48,,,,
3072,01/12/21 06:44:52 PM,17.0,13.6,40.46,,,,
3073,01/12/21 06:54:52 PM,16.9,13.3,40.44,,,,
3074,01/12/21 07:04:52 PM,16.4,13.3,40.42,,,,
3075,01/12/21 07:14:52 PM,16.4,13.3,40.41,,,,
3076,01/12/21 07:24:52 PM,16.4,13.3,40.39,,,,
3077,01/12/21 07:34:52 PM,16.4,13.3,40.35,,,,
3078,01/12/21 07:44:52 PM,16.4,12.9,40.33,,,,
3079,01/12/21 07:54:52 PM,16.3,13.3,40.32,,,,
3080,01/12/21 08:04:52 PM,16.3,12.9,40.28,,,,
3081,01/12/21 08:14:52 PM,16.3,12.9,40.28,,,,
3082,01/12/21 08:24:52 PM,16.2,13.3,40.28,,,,
3083,01/12/21 08:34:52 PM,16.2,13.3,40.26,,,,
3084,01/12/21 08:44:52 PM,16.2,12.9,40.21,,,,
3085,01/12/21 08:54:52 PM,16.2,12.9,40.19,,,,
3086,01/12/21 09:04:52 PM,16.2,12.9,40.21,,,,
3087,01/12/21 09:14:52 PM,16.2,12.9,40.17,,,,
3088,01/12/21 09:24:52 PM,16.2,12.9,40.15,,,,
3089,01/12/21 09:34:52 PM,16.2,12.9,40.14,,,,
3090,01/12/21 09:44:52 PM,16.2,12.9,40.08,,,,
3091,01/12/21 09:54:52 PM,16.2,12.9,40.08,,,,
3092,01/12/21 10:04:52 PM,16.1,12.9,40.06,,,,
3093,01/12/21 10:14:52 PM,16.1,12.9,40.05,,,,
3094,01/12/21 10:24:52 PM,16.2,12.9,40.03,,,,
3095,01/12/21 10:34:52 PM,16.0,12.9,39.96,,,,
3096,01/12/21 10:44:52 PM,16.0,12.9,39.99,,,,
3097,01/12/21 10:54:52 PM,16.1,12.9,39.96,,,,
3098,01/12/21 11:04:52 PM,15.9,12.9,39.92,,,,
3099,01/12/21 11:14:52 PM,15.9,12.9,39.90,,,,
3100,01/12/21 11:24:52 PM,15.9,12.9,39.90,,,,
3101,01/12/21 11:34:52 PM,15.9,12.9,39.88,,,,
3102,01/12/21 11:44:52 PM,15.9,12.9,39.87,,,,
3103,01/12/21 11:54:52 PM,16.0,12.9,39.79,,,,
3104,01/13/21 12:04:52 AM,16.0,12.9,39.74,,,,
3105,01/13/21 12:14:52 AM,15.9,12.9,39.74,,,,
3106,01/13/21 12:24:52 AM,15.9,12.9,39.72,,,,
3107,01/13/21 12:34:52 AM,16.0,12.9,39.69,,,,
3108,01/13/21 12:44:52 AM,16.0,12.9,39.69,,,,
3109,01/13/21 12:54:52 AM,15.9,12.9,39.69,,,,
3110,01/13/21 01:04:52 AM,15.9,12.9,39.65,,,,
3111,01/13/21 01:14:52 AM,15.9,12.9,39.65,,,,
3112,01/13/21 01:24:52 AM,15.9,12.9,39.61,,,,
3113,01/13/21 01:34:52 AM,15.9,12.9,39.60,,,,
3114,01/13/21 01:44:52 AM,15.9,12.9,39.58,,,,
3115,01/13/21 01:54:52 AM,15.9,12.9,39.52,,,,
3116,01/13/21 02:04:52 AM,15.9,12.9,39.54,,,,
3117,01/13/21 02:14:52 AM,15.9,12.9,39.51,,,,
3118,01/13/21 02:24:52 AM,15.9,12.9,39.49,,,,
3119,01/13/21 02:34:52 AM,15.8,12.9,39.49,,,,
3120,01/13/21 02:44:52 AM,15.9,12.5,39.47,,,,
3121,01/13/21 02:54:52 AM,15.8,12.9,39.45,,,,
3122,01/13/21 03:04:52 AM,15.8,12.9,39.34,,,,
3123,01/13/21 03:14:52 AM,15.8,12.9,39.36,,,,
3124,01/13/21 03:24:52 AM,15.7,12.9,39.29,,,,
3125,01/13/21 03:34:52 AM,15.7,12.9,39.29,,,,
3126,01/13/21 03:44:52 AM,15.7,12.9,39.25,,,,
3127,01/13/21 03:54:52 AM,15.7,12.9,39.24,,,,
3128,01/13/21 04:04:52 AM,15.7,12.9,39.22,,,,
3129,01/13/21 04:14:52 AM,15.7,12.5,39.22,,,,
3130,01/13/21 04:24:52 AM,15.7,12.5,39.22,,,,
3131,01/13/21 04:34:52 AM,15.7,12.9,39.15,,,,
3132,01/13/21 04:44:52 AM,15.6,12.5,39.15,,,,
3133,01/13/21 04:54:52 AM,15.7,12.9,39.15,,,,
3134,01/13/21 05:04:52 AM,15.6,12.9,39.11,,,,
3135,01/13/21 05:14:52 AM,15.6,12.2,39.09,,,,
3136,01/13/21 05:24:52 AM,15.6,12.5,39.07,,,,
3137,01/13/21 05:34:52 AM,15.7,12.9,39.02,,,,
3138,01/13/21 05:44:52 AM,15.6,12.5,39.02,,,,
3139,01/13/21 05:54:52 AM,15.6,12.9,39.02,,,,
3140,01/13/21 06:04:52 AM,15.6,12.5,39.00,,,,
3141,01/13/21 06:14:52 AM,15.6,12.5,39.00,,,,
3142,01/13/21 06:24:52 AM,15.5,12.9,38.97,,,,
3143,01/13/21 06:34:52 AM,15.6,12.9,38.98,,,,
3144,01/13/21 06:44:52 AM,15.6,12.5,38.95,,,,
3145,01/13/21 06:54:52 AM,15.5,12.5,38.89,,,,
3146,01/13/21 07:04:52 AM,15.5,12.5,38.93,,,,
3147,01/13/21 07:14:52 AM,15.5,12.9,38.88,,,,
3148,01/13/21 07:24:52 AM,15.5,12.5,38.86,,,,
3149,01/13/21 07:34:52 AM,15.5,12.5,38.84,,,,
3150,01/13/21 07:44:52 AM,15.5,12.9,38.82,,,,
3151,01/13/21 07:54:52 AM,15.4,12.2,38.82,,,,
3152,01/13/21 08:04:52 AM,15.3,12.2,38.80,,,,
3153,01/13/21 08:14:52 AM,15.3,12.2,38.80,,,,
3154,01/13/21 08:24:52 AM,15.2,12.2,38.80,,,,
3155,01/13/21 08:34:52 AM,15.1,12.2,38.80,,,,
3156,01/13/21 08:44:52 AM,15.1,12.2,38.79,,,,
3157,01/13/21 08:54:52 AM,15.0,12.2,38.79,,,,
3158,01/13/21 09:04:52 AM,15.1,12.2,38.82,,,,
3159,01/13/21 09:14:52 AM,15.0,12.2,38.80,,,,
3160,01/13/21 09:24:52 AM,15.0,12.5,38.80,,,,
3161,01/13/21 09:34:52 AM,15.0,12.2,38.80,,,,
3162,01/13/21 09:44:52 AM,15.0,12.2,38.82,,,,
3163,01/13/21 09:54:52 AM,14.9,12.2,38.84,,,,
3164,01/13/21 10:04:52 AM,15.0,12.2,38.88,,,,
3165,01/13/21 10:14:52 AM,14.8,12.2,38.89,,,,
3166,01/13/21 10:24:52 AM,14.8,12.2,38.95,,,,
3167,01/13/21 10:34:52 AM,14.8,12.2,38.95,,,,
3168,01/13/21 10:44:52 AM,14.6,11.8,39.06,,,,
3169,01/13/21 10:54:52 AM,14.4,12.2,39.06,,,,
3170,01/13/21 11:04:52 AM,14.4,11.8,39.51,,,,
3171,01/13/21 11:14:52 AM,14.4,11.8,39.45,,,,
3172,01/13/21 11:24:52 AM,14.3,11.8,39.54,,,,
3173,01/13/21 11:34:52 AM,14.3,11.8,39.63,,,,
3174,01/13/21 11:44:52 AM,14.8,12.2,39.58,,,,
3175,01/13/21 11:54:52 AM,14.8,12.2,39.65,,,,
3176,01/13/21 12:04:52 PM,14.9,12.2,39.54,,,,
3177,01/13/21 12:14:52 PM,15.0,12.2,39.60,,,,
3178,01/13/21 12:24:52 PM,15.1,12.5,39.60,,,,
3179,01/13/21 12:34:52 PM,15.2,12.2,39.60,,,,
3180,01/13/21 12:44:52 PM,15.2,12.2,39.60,,,,
3181,01/13/21 12:54:52 PM,15.2,12.2,39.61,,,,
3182,01/13/21 01:04:52 PM,15.2,12.2,39.61,,,,
3183,01/13/21 01:14:52 PM,15.2,12.2,39.67,,,,
3184,01/13/21 01:24:52 PM,15.3,12.2,39.67,,,,
3185,01/13/21 01:34:52 PM,15.4,12.5,39.72,,,,
3186,01/13/21 01:44:52 PM,15.4,12.2,39.69,,,,
3187,01/13/21 01:54:52 PM,15.4,12.5,39.69,,,,
3188,01/13/21 02:04:52 PM,15.4,12.2,39.72,,,,
3189,01/13/21 02:14:52 PM,15.5,12.5,39.76,,,,
3190,01/13/21 02:24:52 PM,15.5,12.5,39.78,,,,
3191,01/13/21 02:34:52 PM,15.5,12.1,39.79,,,,
3192,01/13/21 02:44:52 PM,15.6,12.5,39.81,,,,
3193,01/13/21 02:54:52 PM,15.7,12.9,39.85,,,,
3194,01/13/21 03:04:52 PM,15.7,12.5,39.87,,,,
3195,01/13/21 03:14:52 PM,15.7,12.9,39.88,,,,
3196,01/13/21 03:24:52 PM,15.7,12.9,39.90,,,,
3197,01/13/21 03:34:52 PM,15.8,12.5,39.88,,,,
3198,01/13/21 03:44:52 PM,15.9,12.9,39.92,,,,
3199,01/13/21 03:54:52 PM,15.9,12.9,39.92,,,,
3200,01/13/21 04:04:52 PM,15.9,12.9,39.92,,,,
3201,01/13/21 04:14:52 PM,16.0,12.9,39.94,,,,
3202,01/13/21 04:24:52 PM,16.0,12.9,39.96,,,,
3203,01/13/21 04:34:52 PM,16.0,12.9,39.94,,,,
3204,01/13/21 04:44:52 PM,16.0,12.9,39.94,,,,
3205,01/13/21 04:54:52 PM,16.2,12.9,39.94,,,,
3206,01/13/21 05:04:52 PM,16.2,12.9,39.94,,,,
3207,01/13/21 05:14:52 PM,16.2,12.9,39.94,,,,
3208,01/13/21 05:24:52 PM,16.4,12.9,39.94,,,,
3209,01/13/21 05:34:52 PM,16.4,13.3,39.90,,,,
3210,01/13/21 05:44:52 PM,16.5,13.3,39.88,,,,
3211,01/13/21 05:54:52 PM,16.5,13.3,39.88,,,,
3212,01/13/21 06:04:52 PM,16.5,12.9,39.88,,,,
3213,01/13/21 06:14:52 PM,16.6,13.3,39.90,,,,
3214,01/13/21 06:24:52 PM,16.5,13.3,39.87,,,,
3215,01/13/21 06:34:52 PM,16.6,13.3,39.87,,,,
3216,01/13/21 06:44:52 PM,16.5,13.3,39.81,,,,
3217,01/13/21 06:54:52 PM,16.5,13.3,39.79,,,,
3218,01/13/21 07:04:52 PM,16.4,13.3,39.78,,,,
3219,01/13/21 07:14:52 PM,16.4,13.3,39.76,,,,
3220,01/13/21 07:24:52 PM,16.4,12.9,39.74,,,,
3221,01/13/21 07:34:52 PM,16.4,13.3,39.72,,,,
3222,01/13/21 07:44:52 PM,16.4,13.3,39.69,,,,
3223,01/13/21 07:54:52 PM,16.4,12.9,39.67,,,,
3224,01/13/21 08:04:52 PM,16.3,12.9,39.63,,,,
3225,01/13/21 08:14:52 PM,16.2,13.3,39.60,,,,
3226,01/13/21 08:24:52 PM,16.3,12.9,39.58,,,,
3227,01/13/21 08:34:52 PM,16.2,12.9,39.58,,,,
3228,01/13/21 08:44:52 PM,16.2,12.9,39.52,,,,
3229,01/13/21 08:54:52 PM,16.2,12.9,39.51,,,,
3230,01/13/21 09:04:52 PM,16.2,12.9,39.47,,,,
3231,01/13/21 09:14:52 PM,16.1,12.9,39.45,,,,
3232,01/13/21 09:24:52 PM,16.1,12.5,39.40,,,,
3233,01/13/21 09:34:52 PM,16.0,12.9,39.38,,,,
3234,01/13/21 09:44:52 PM,16.0,12.9,39.34,,,,
3235,01/13/21 09:54:52 PM,16.0,12.9,39.29,,,,
3236,01/13/21 10:04:52 PM,16.0,12.9,39.27,,,,
3237,01/13/21 10:14:52 PM,16.0,12.9,39.24,,,,
3238,01/13/21 10:24:52 PM,16.0,12.9,39.25,,,,
3239,01/13/21 10:34:52 PM,16.0,12.9,39.20,,,,
3240,01/13/21 10:44:52 PM,16.0,12.9,39.13,,,,
3241,01/13/21 10:54:52 PM,15.9,12.9,39.09,,,,
3242,01/13/21 11:04:52 PM,16.0,12.9,39.07,,,,
3243,01/13/21 11:14:52 PM,15.9,12.9,39.02,,,,
3244,01/13/21 11:24:52 PM,15.9,12.9,39.00,,,,
3245,01/13/21 11:34:52 PM,15.9,12.9,38.97,,,,
3246,01/13/21 11:44:52 PM,15.9,12.9,38.97,,,,
3247,01/13/21 11:54:52 PM,15.8,12.9,38.95,,,,
3248,01/14/21 12:04:52 AM,15.8,12.5,38.86,,,,
3249,01/14/21 12:14:52 AM,15.8,12.9,38.82,,,,
3250,01/14/21 12:24:52 AM,15.8,12.9,38.80,,,,
3251,01/14/21 12:34:52 AM,15.8,12.5,38.80,,,,
3252,01/14/21 12:44:52 AM,15.7,12.9,38.73,,,,
3253,01/14/21 12:54:52 AM,15.7,12.9,38.73,,,,
3254,01/14/21 01:04:52 AM,15.7,12.9,38.68,,,,
3255,01/14/21 01:14:52 AM,15.7,12.9,38.59,,,,
3256,01/14/21 01:24:52 AM,15.7,12.5,38.59,,,,
3257,01/14/21 01:34:52 AM,15.7,12.9,38.53,,,,
3258,01/14/21 01:44:52 AM,15.7,12.9,38.48,,,,
3259,01/14/21 01:54:52 AM,15.7,12.9,38.48,,,,
3260,01/14/21 02:04:52 AM,15.7,12.9,38.43,,,,
3261,01/14/21 02:14:52 AM,15.6,12.5,38.41,,,,
3262,01/14/21 02:24:52 AM,15.6,12.9,38.32,,,,
3263,01/14/21 02:34:52 AM,15.6,12.5,38.30,,,,
3264,01/14/21 02:44:52 AM,15.5,12.5,38.30,,,,
3265,01/14/21 02:54:52 AM,15.6,12.2,38.28,,,,
3266,01/14/21 03:04:52 AM,15.5,12.2,38.32,,,,
3267,01/14/21 03:14:52 AM,15.5,12.9,38.26,,,,
3268,01/14/21 03:24:52 AM,15.5,12.9,38.21,,,,
3269,01/14/21 03:34:52 AM,15.5,12.5,38.19,,,,
3270,01/14/21 03:44:52 AM,15.5,12.5,38.16,,,,
3271,01/14/21 03:54:52 AM,15.5,12.5,38.12,,,,
3272,01/14/21 04:04:52 AM,15.4,12.5,38.08,,,,
3273,01/14/21 04:14:52 AM,15.5,12.5,38.05,,,,
3274,01/14/21 04:24:52 AM,15.4,12.5,38.03,,,,
3275,01/14/21 04:34:52 AM,15.5,12.2,37.99,,,,
3276,01/14/21 04:44:52 AM,15.5,12.2,38.01,,,,
3277,01/14/21 04:54:52 AM,15.4,12.2,37.96,,,,
3278,01/14/21 05:04:52 AM,15.5,12.2,37.94,,,,
3279,01/14/21 05:14:52 AM,15.4,12.9,37.99,,,,
3280,01/14/21 05:24:52 AM,15.4,12.2,37.92,,,,
3281,01/14/21 05:34:52 AM,15.4,12.9,37.94,,,,
3282,01/14/21 05:44:52 AM,15.4,12.2,37.94,,,,
3283,01/14/21 05:54:52 AM,15.4,12.5,37.96,,,,
3284,01/14/21 06:04:52 AM,15.4,12.2,37.92,,,,
3285,01/14/21 06:14:52 AM,15.4,12.2,37.94,,,,
3286,01/14/21 06:24:52 AM,15.4,12.5,37.96,,,,
3287,01/14/21 06:34:52 AM,15.4,12.5,37.99,,,,
3288,01/14/21 06:44:52 AM,15.4,12.2,37.99,,,,
3289,01/14/21 06:54:52 AM,15.4,12.2,38.01,,,,
3290,01/14/21 07:04:52 AM,15.5,12.5,37.99,,,,
3291,01/14/21 07:14:52 AM,15.4,12.2,38.05,,,,
3292,01/14/21 07:24:52 AM,15.4,12.9,38.03,,,,
3293,01/14/21 07:34:52 AM,15.4,12.2,38.07,,,,
3294,01/14/21 07:44:52 AM,15.4,12.2,38.07,,,,
3295,01/14/21 07:54:52 AM,15.3,12.2,38.08,,,,
3296,01/14/21 08:04:52 AM,15.2,12.2,38.08,,,,
3297,01/14/21 08:14:52 AM,15.0,12.2,38.16,,,,
3298,01/14/21 08:24:52 AM,14.8,12.2,38.16,,,,
3299,01/14/21 08:34:52 AM,14.6,11.8,38.19,,,,
